name,brand,price,store,imgLink,productLink,storeImgLink
"lenovo ip 3 laptop/ 4gb/  1 tb hd/ 15.6"" intel celeron",lenovo,40999,daraz,https://static-01.daraz.com.np/p/77b616cb35e7ab9aeb08ee0da4a2327b.jpg,//www.daraz.com.np/products/lenovo-ip-3-laptop-4gb-1-tb-hd-156-intel-celeron-i119966071-s1032795359.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
lenovo legion 5 ryzen 5 5600h rtx 3050 ti 8gb ram 512gb ssd 120hz,lenovo,128490,daraz,https://static-01.daraz.com.np/p/c7bbcb90ec74aacbf9e23ccaf34c2215.jpg,//www.daraz.com.np/products/lenovo-legion-5-ryzen-5-5600h-rtx-3050-ti-8gb-ram-512gb-ssd-120hz-i121948692-s1033166152.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
lenovo ideapad 3 (2021) 15.6 inch ryzen 5 5500u 8gb ram 256gb ssd fingerprint sensor fhd display backlight keyboard,lenovo,76000,daraz,https://static-01.daraz.com.np/p/38ec5021adf650d6449dc698abcc2e86.jpg,//www.daraz.com.np/products/lenovo-ideapad-3-2021-156-inch-ryzen-5-5500u-8gb-ram-256gb-ssd-fingerprint-sensor-fhd-display-backlight-keyboard-i108261783-s1029191552.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo ideapad 3 ryzen 5 5500u /8gb ram/256gb ssd/14"" fhd",lenovo,66990,daraz,https://static-01.daraz.com.np/p/af58fa1449986a4ddbb620d7da3b0e93.jpg,//www.daraz.com.np/products/lenovo-ideapad-3-ryzen-5-5500u-8gb-ram256gb-ssd14-fhd-i122092598-s1033182792.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
lenovo ideapad flex 5 14are05 2 in 1 amd ryzen 3 4300u 4gb ram  128 gb ssd  14”fhd 360 degree touch screen display,lenovo,56500,daraz,https://static-01.daraz.com.np/p/f1fb9dba55d52d5dcd63f89683b2eee6.jpg,//www.daraz.com.np/products/lenovo-ideapad-flex-5-14are05-2-in-1-amd-ryzen-3-4300u-4gb-ram-128-gb-ssd-14fhd-360-degree-touch-screen-display-i119083520-s1032612052.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo ip3i / core i3 11th gen / 4gb ram / 256gb ssd nvme / 15.6"" fhd / win 11",lenovo,55999,daraz,https://static-01.daraz.com.np/p/8b89e1b491f682e2c627f58654a4b5e2.jpg,//www.daraz.com.np/products/lenovo-ip3i-core-i3-11th-gen-4gb-ram-256gb-ssd-nvme-156-fhd-win-11-i115558648-s1031583540.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
lenovo flex 5 i7 11th gen 16gb ram 512 ssd 15.6 full hd ips x360 touch,lenovo,125000,daraz,https://static-01.daraz.com.np/p/ffed27957729983bee605e183bdf0e3b.jpg,//www.daraz.com.np/products/lenovo-flex-5-i7-11th-gen-16gb-ram-512-ssd-156-full-hd-ips-x360-touch-i114235854-s1031036128.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
lenovo legion 5 pro ryzen 7 5800h  rtx 3070  16gb ram 512gb ssd 16'' 165hz,lenovo,235990,daraz,https://static-01.daraz.com.np/p/d272af2efe3a7b33af03ce05c30b4abc.jpg,//www.daraz.com.np/products/lenovo-legion-5-pro-ryzen-7-5800h-rtx-3070-16gb-ram-512gb-ssd-16-165hz-i114145957-s1031016251.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
lenovo flex-5 15itl05 i7-1165g7 16gb ram 1tb ssd 15.6 uhd(4k)-touch x360 rotate ips screen nvidia mx450 2gb graphic windows 11 pro laptop,lenovo,154990,daraz,https://static-01.daraz.com.np/p/c3a1bf2debdaebc224150c455798a020.jpg,//www.daraz.com.np/products/lenovo-flex-5-15itl05-i7-1165g7-16gb-ram-1tb-ssd-156-uhd4k-touch-x360-rotate-ips-screen-nvidia-mx450-2gb-graphic-windows-11-pro-laptop-i117253195-s1032109899.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
lenovo ideapad l340-15api  amd r3 3200u  4gb ram  1tb  amd radeon  15.6” fhd display,lenovo,62000,daraz,https://static-01.daraz.com.np/p/cd3c63e9b97568680ea0f16076e1cc60.jpg,//www.daraz.com.np/products/lenovo-ideapad-l340-15api-amd-r3-3200u-4gb-ram-1tb-amd-radeon-156-fhd-display-i119726780-s1032753278.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
lenovo celeron 4gb 128 gb 14'',lenovo,39500,daraz,https://static-01.daraz.com.np/p/0517997b5c7daefb9f66149a56d9a29d.jpg,//www.daraz.com.np/products/lenovo-celeron-4gb-128-gb-14-i116124793-s1031755667.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
lenovo legion 5 amd ryzen 5 5600h rtx 3050ti 8gb ram 512gb ssd windows 11,lenovo,104500,daraz,https://static-01.daraz.com.np/p/67de045e8362fa9c3efa5b302efe2b0d.jpg,//www.daraz.com.np/products/lenovo-legion-5-amd-ryzen-5-5600h-rtx-3050ti-8gb-ram-512gb-ssd-windows-11-i124331001-s1033740243.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo v15 celeron laptop 4gb,128gb ssd,15.6 inch display 12 gen 2022 edition",lenovo,30500,daraz,https://static-01.daraz.com.np/p/ec1ba8cb3a0e9de0159dd0adbaf078a6.jpg,//www.daraz.com.np/products/lenovo-v15-celeron-laptop-4gb128gb-ssd156-inch-display-12-gen-2022-edition-i118800933-s1033100273.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
lenovo legion 5 ryzen 5 4600h / gtx 1650ti / 8gb ram / 256gb ssd / 1tb hdd / 15.6'' 120hz display,lenovo,120000,daraz,https://static-01.daraz.com.np/p/84023065efb4647398b502035623a0df.jpg,//www.daraz.com.np/products/lenovo-legion-5-ryzen-5-4600h-gtx-1650ti-8gb-ram-256gb-ssd-1tb-hdd-156-120hz-display-i118886063-s1032553910.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo ip1 ryzen5 7520u/ 8gb ram/256gb ssd/15.6"" fhd",lenovo,62990,daraz,https://static-01.daraz.com.np/p/950ffbaf9eaa41543ba78e2ecc2c6e7c.jpg,//www.daraz.com.np/products/lenovo-ip1-ryzen5-7520u-8gb-ram256gb-ssd156-fhd-i123142639-s1033457642.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
lenovo yoga c740 2-in-1 laptop,lenovo,109999,daraz,https://static-01.daraz.com.np/p/2631d8ff5fd67cc77d6dc46a0b737364.jpg,//www.daraz.com.np/products/lenovo-yoga-c740-2-in-1-laptop-i104978735-s1026554305.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo ideapad 3 / ryzen 5 5500u / 8gb / 256gb ssd / 15.6"" fhd",lenovo,63990,daraz,https://static-01.daraz.com.np/p/509a0aff5b9a5a46de4c7cfa15e46084.jpg,//www.daraz.com.np/products/lenovo-ideapad-3-ryzen-5-5500u-8gb-256ssd-156-fhd-laptop-i105931035-s1034000331.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo ip1 ryzen5 7520u/ 8gb ram/256gb ssd/14"" fhd",lenovo,62990,daraz,https://static-01.daraz.com.np/p/f7ce67a69070f9f120f67c8eee7067d3.png,//www.daraz.com.np/products/lenovo-ip1-ryzen5-7520u-8gb-ram256gb-ssd14-fhd-i123143867-s1033457656.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo v15 / ryzen 5-5500u / 8gb /  512gb ssd /15.6""fhd",lenovo,67000,daraz,https://static-01.daraz.com.np/p/8ecf2ef386e923b0395ccf1abfd4ac4e.jpg,//www.daraz.com.np/products/lenovo-v15-ryzen-5-5500u-8gb-512gb-ssd-156fhd-i121669986-s1033139511.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo ideapad 3 2023 intel core i3-1215u, 6c (2p + 4e)- 8t / 8gb ram / 256gb m.2 ssd / 14"" fhd display",lenovo,59500,daraz,https://static-01.daraz.com.np/p/d7aab1ca739e87e99b4b63357dd2bc1d.jpg,//www.daraz.com.np/products/lenovo-ideapad-3-2023-intel-core-i3-1215u-6c-2p-4e-8t-8gb-ram-256gb-m2-ssd-14-fhd-display-i122944669-s1033412124.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo ideapad 1 15lgl7 11thgen intel celeron n4120 4gb ddr4 ram 128gb ssd 15.6""' display windows 11 genuine abyss blue laptop",lenovo,34900,daraz,https://static-01.daraz.com.np/p/8a64e6dbef21792c66f6bfa2408a214c.jpg,//www.daraz.com.np/products/lenovo-ideapad-1-15lgl7-11thgen-intel-celeron-n4120-4gb-ddr4-ram-128gb-ssd-156-display-windows-11-genuine-abyss-blue-laptop-i123993177-s1033662359.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo v15 laptop/ celeron/ 4gbram/1tbhdd/15.6""",lenovo,37990,daraz,https://static-01.daraz.com.np/p/aa9ac8d07e7f0c2a22530e3465ec3970.jpg,//www.daraz.com.np/products/lenovo-v15-laptop-celeron-4gbram1tbhdd156-i108918086-s1029421885.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo ip 3 14 core i5 12th gen/8gb/256ssd/14""fhd",lenovo,74990,daraz,https://static-01.daraz.com.np/p/e7ab2f7609c748d2d1cdac12d3fa1bbb.jpg,//www.daraz.com.np/products/lenovo-ip-3-14-core-i5-12th-gen8gb256ssd14fhd-i123673578-s1033595070.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo ideapad slim 3 intel celeron n4020 15.6 inches hd business laptop (4gb/256gb ssd/windows 10 home/platinum grey/1.7kg), 81wq003lin",lenovo,39000,daraz,https://static-01.daraz.com.np/p/c666846baceab50b3704c2568fe30a40.jpg,//www.daraz.com.np/products/lenovo-ideapad-slim-3-intel-celeron-n4020-156-inches-hd-business-laptop-4gb256gb-ssdwindows-10-homeplatinum-grey17kg-81wq003lin-i120333542-s1032851523.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
lenovo ideapad 1 14 inch laptop for students / intel core i3 12th gen cpu / 4gb ram / 256gb ssd / windows 11 genuine,lenovo,51999,daraz,https://static-01.daraz.com.np/p/2cdfd61293651b466883f9ebc37313f3.jpg,//www.daraz.com.np/products/lenovo-ideapad-1-14-inch-laptop-for-students-intel-core-i3-12th-gen-cpu-4gb-ram-256gb-ssd-windows-11-genuine-i124572566-s1033835062.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo ideapad 3  ryzen 7 5700u  8gb ram  256ssd  14"" display",lenovo,80500,daraz,https://static-01.daraz.com.np/p/274de04107a890adc7316b5f1dfc7979.jpg,//www.daraz.com.np/products/lenovo-ideapad-3-ryzen-7-5700u-8gb-ram-256ssd-14-display-i121552848-s1033076361.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
lenovo legion 5 ryzen 5 5600h rtx 3050ti,lenovo,105000,daraz,https://static-01.daraz.com.np/p/8627605774cc0cfb8dc6f34f1ce8e379.jpg,//www.daraz.com.np/products/lenovo-legion-5-ryzen-5-5600h-rtx-3050ti-i123565781-s1033575016.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
lenovo ideapad 3 amd ryzen 5 5500u processor/ 8gb ram/ 256 gb ssd/ 14 full hd display,lenovo,65500,daraz,https://static-01.daraz.com.np/p/162119f1e15d226a12e3fe9c43926cfa.jpg,//www.daraz.com.np/products/lenovo-ideapad-3-amd-ryzen-5-5500u-processor-8gb-ram-256-gb-ssd-14-full-hd-display-i122059451-s1033185241.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo v14 / core i3 10th gen 4gb ddr4 ram 256gb nvme ssd +1tb hdd 14"" hd display",lenovo,41600,daraz,https://static-01.daraz.com.np/p/95ad925086c4e98f4806fd070e1b8ef9.png,//www.daraz.com.np/products/lenovo-v14-core-i3-10th-gen-4gb-ddr4-ram-256gb-nvme-ssd-1tb-hdd-14-hd-display-i110807717-s1030029992.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
newly lunched-lenovo yoga 6 13alc6 touch screen 360 degree rotate 5500u 2.1g 8gb ram 256gb ssd 13.3″ hd,newly,109990,daraz,https://static-01.daraz.com.np/p/c6b5dc58e7e411752e35f68362509a9e.jpg,//www.daraz.com.np/products/newly-lunched-lenovo-yoga-6-13alc6-touch-screen-360-degree-rotate-5500u-21g-8gb-ram-256gb-ssd-133-hd-i119236008-s1032637523.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo ip3 ryzen 7 5700u/8gb ram/256gb ssd/14"" fhd",lenovo,82990,daraz,https://static-01.daraz.com.np/p/af58fa1449986a4ddbb620d7da3b0e93.jpg,//www.daraz.com.np/products/lenovo-ip3-ryzen-7-5700u8gb-ram256gb-ssd14-fhd-i122102395-s1033186569.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo flex 5 2-in-1, core i3 11th gen 4gb ram, 128gb ssd 14'",lenovo,62000,daraz,https://static-01.daraz.com.np/p/11b51fcdb26bb3ba734d25fda972c528.jpg,//www.daraz.com.np/products/lenovo-flex-5-2-in-1-core-i3-11th-gen-4gb-ram-128gb-ssd-14-i115940859-s1031716298.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo v14 intel celeron n4020/ 14"" hd tn/ 4gb ram/ 256gb ssd/ iron grey/ dos",lenovo,34000,daraz,https://static-01.daraz.com.np/p/6d5e3d5e2ece7e05163322de6049eca2.jpg,//www.daraz.com.np/products/lenovo-v14-intel-celeron-n4020-14-hd-tn-4gb-ram-256gb-ssd-iron-grey-dos-i124968978-s1033942314.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"lenovo ideapad l3 15itl6 celeron 10th gen / 4gb ram / 256gb ssd / 15.6"" fhd display",lenovo,44000,itti,https://itti.com.np/pub/media/catalog/product/cache/d73a5018306142840707bd616a4ef293/l/e/lenovo-ideapad-3-2020-price-nepal.jpg,https://itti.com.np/lenovo-ideapad-l3-price-nepal,https://itti.com.np/lenovo-legion-5-ryzen-5-price-nepal
"lenovo ideapad 1 2021 15ada7 ryzen 3 3250u  / 8gb ram / 256gb ssd / 15.6"" fhd display",lenovo,54000,itti,https://itti.com.np/pub/media/catalog/product/cache/d73a5018306142840707bd616a4ef293/i/d/ideapad_3_14_3_1_2_1.jpeg,https://itti.com.np/lenovo-ideapad-1-2021-price-nepal-ryzen-3,https://itti.com.np/lenovo-legion-5-ryzen-5-price-nepal
"lenovo ideapad slim 1 2022 ryzen 3 / 8gb ram / 256gb ssd / 14"" fhd display",lenovo,59900,itti,https://itti.com.np/pub/media/catalog/product/cache/d73a5018306142840707bd616a4ef293/l/e/lenovo-ideapad-slim-1-2022-price-nepal.jpg,https://itti.com.np/lenovo-ideapad-slim-1-2022-price-nepal,https://itti.com.np/lenovo-legion-5-ryzen-5-price-nepal
"lenovo ideapad 3 15itl6 2021 i3 11th gen / 8gb ram / 256gb ssd / 15.6"" fhd display",lenovo,63000,itti,https://itti.com.np/pub/media/catalog/product/cache/d73a5018306142840707bd616a4ef293/l/e/lenovo_ideapad_3_15itl6_1.jpg,https://itti.com.np/lenovo-ideapad-3-2021-price-nepal-i3,https://itti.com.np/lenovo-legion-5-ryzen-5-price-nepal
"lenovo ideapad slim 1 2022 amd ryzen 5 / 8gb ram / 256gb ssd / 14"" fhd display",lenovo,64000,itti,https://itti.com.np/pub/media/catalog/product/cache/d73a5018306142840707bd616a4ef293/l/e/lenovo-ideapad-slim-1-2022-price-nepal_1.jpg,https://itti.com.np/lenovo-ideapad-slim-1-price-nepal-ryzen-5,https://itti.com.np/lenovo-legion-5-ryzen-5-price-nepal
"lenovo ideapad 3i 2022 15 i3 12th gen / 8gb ram / 512gb / 15.6"" fhd display",lenovo,67000,itti,https://itti.com.np/pub/media/catalog/product/cache/d73a5018306142840707bd616a4ef293/l/e/lenovo-ideapad-3-2022-14aba7-price-nepal-ryzen-7_1_1_1.jpg,https://itti.com.np/lenovo-ideapad-3i-2022-price-nepal,https://itti.com.np/lenovo-legion-5-ryzen-5-price-nepal
"lenovo ideapad slim 1 2022 ryzen 5 / 8gb ram / 512gb ssd / 14"" fhd display",lenovo,68000,itti,https://itti.com.np/pub/media/lazyloading/blank.png,https://itti.com.np/lenovo-ideapad-slim-1-price-nepal-ryzen-7,https://itti.com.np/lenovo-legion-5-ryzen-5-price-nepal
"lenovo ideapad l3 15itl6 i5 11th gen / 8gb ram / 512gb ssd / 15.6"" fhd display",lenovo,75000,itti,https://itti.com.np/pub/media/lazyloading/blank.png,https://itti.com.np/lenovo-ideapad-l3-i5-price-nepal,https://itti.com.np/lenovo-legion-5-ryzen-5-price-nepal
"lenovo v15 g3 aba 2022 amd ryzen™ 5 5625u  / 8gb ram / 512gb ssd / 15.6"" fhd display / windows 11 pro genuine",lenovo,83000,itti,https://itti.com.np/pub/media/lazyloading/blank.png,https://itti.com.np/lenovo-v15-gen-3-price-nepal,https://itti.com.np/lenovo-legion-5-ryzen-5-price-nepal
"lenovo v14 g3 aba 2022 amd ryzen™ 5 5625u  / 8gb ram / 512gb ssd / 14"" fhd display / windows 11 pro genuine",lenovo,83000,itti,https://itti.com.np/pub/media/lazyloading/blank.png,https://itti.com.np/lenovo-v14-gen-3-price-nepal,https://itti.com.np/lenovo-legion-5-ryzen-5-price-nepal
"lenovo ideapad 3 2022 15 ryzen 5 5625 / 16gb ram / 512gb / 15.6"" fhd display",lenovo,85000,itti,https://itti.com.np/pub/media/lazyloading/blank.png,https://itti.com.np/lenovo-ideapad-3-2022-price-nepal,https://itti.com.np/lenovo-legion-5-ryzen-5-price-nepal
"lenovo legion y540 i5 9th gen / gtx 1650 / 8gb ram / 256gb ssd + 1tb hdd / 15.6"" fhd display",lenovo,92000,itti,https://itti.com.np/pub/media/lazyloading/blank.png,https://itti.com.np/lenovo-legion-y540-price-nepal,https://itti.com.np/lenovo-legion-5-ryzen-5-price-nepal
testd,testd,80,sastodeal,https://www.sastodeal.com/media/catalog/product/placeholder/default/sastodeal_1.jpg,https://www.sastodeal.com/testd-sd-49-1608-test1201d.html,https://s3-us-west-2.amazonaws.com/cbi-image-service-prd/modified/6267e600-c16f-4a47-8be1-c2e511ae0498.png
"lenovo ideapad gaming 3 , i7 , 10th gen / gtx 1650 / 16gb ram / 256gb /1tb hdd / 15.6"" fhd display",lenovo,137000,sastodeal,https://static.sastodeal.com//media/seller/275855/6/1/612fvmub2el._ac_sl1500_.jpg,https://www.sastodeal.com/lenovo-ideapad-gaming-3-i7-10th-gen-gtx-1650-16gb-ram-256gb-1tb-hdd-15-6-fh-tech-147852-258.html,https://s3-us-west-2.amazonaws.com/cbi-image-service-prd/modified/6267e600-c16f-4a47-8be1-c2e511ae0498.png
lenovo legion 5 i7 10th gen / gtx 1650ti / 15.6'' fhd/ 8gb ram / 512gb ssd,lenovo,157000,sastodeal,https://static.sastodeal.com//media/seller/275855/6/1/61k1j60jw9l._ac_sl1000_.jpg,https://www.sastodeal.com/lenovo-legion-5-i7-10th-gen-gtx-1650ti-15-6-fhd-8gb-ram-512gb-ssd-tech-store-85.html,https://s3-us-west-2.amazonaws.com/cbi-image-service-prd/modified/6267e600-c16f-4a47-8be1-c2e511ae0498.png
lenovo legion 5 ryzen 7 5800h / rtx 3050ti / 8gb ram / 512gb ssd / 15.6'' fhd display / 144hz refresh rate,lenovo,173000,sastodeal,https://static.sastodeal.com//media/seller/275855/7/1/71mmrjdlubl._ac_sl1500_.jpg,https://www.sastodeal.com/lenovo-legion-5-ryzen-7-5800h-rtx-3050ti-8gb-ram-512gb-ssd-15-6-fhd-display-tech-store-0147852.html,https://s3-us-west-2.amazonaws.com/cbi-image-service-prd/modified/6267e600-c16f-4a47-8be1-c2e511ae0498.png
"lenovo v14 intel core i3 10th gen ,14-inch hd (4gb ram/ 1tb hdd)",lenovo,61000,sastodeal,https://static.sastodeal.com//media/seller/275855/7/1/71iyjjmr-nl._sl1500_.jpg,https://www.sastodeal.com/lenovo-v14-intel-core-i3-10th-gen-14-inch-hd-4gb-ram-1tb-hdd-tech-store-789.html,https://s3-us-west-2.amazonaws.com/cbi-image-service-prd/modified/6267e600-c16f-4a47-8be1-c2e511ae0498.png
lenovo v15-igl intel celeron /4g ram/1tb hdd/ 15.6” fhd,lenovo,49000,sastodeal,https://static.sastodeal.com//media/seller/275855/5/1/51l19pquttl._sl1000_.jpg,https://www.sastodeal.com/lenovo-v15-igl-intel-celeron-4g-ram-1tb-hdd-15-6-fhd-tech-store-2022.html,https://s3-us-west-2.amazonaws.com/cbi-image-service-prd/modified/6267e600-c16f-4a47-8be1-c2e511ae0498.png
"lenovo v14 / celeron 10th gen / 4gb ram / 1tb ssd / 14"" fhd display",lenovo,50000,sastodeal,https://static.sastodeal.com//media/seller/275855/6/1/61rtt0uuvgl._ac_sl1000_.jpg,https://www.sastodeal.com/lenovo-v14-celeron-10th-gen-4gb-ram-1tb-ssd-14-fhd-display-tech-st-2022.html,https://s3-us-west-2.amazonaws.com/cbi-image-service-prd/modified/6267e600-c16f-4a47-8be1-c2e511ae0498.png
"dell vostro 3400 i5 11th gen/ 8gb/ 512ssd/ 14"" fhd laptop",dell,69990,daraz,https://static-01.daraz.com.np/p/3e97812ccfa8392ac3a9eb38478173cb.jpg,//www.daraz.com.np/products/dell-vostro-3400-i5-11th-gen-8gb-512ssd-14-fhd-laptop-i118818373-s1032545866.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"dell vostro 3400 i3 11th gen / 8gb ram / 512gb ssd storage  / intel iris xe graphics / 14"" hd display laptop",dell,49399,daraz,https://static-01.daraz.com.np/p/34550a41a26b880827134d7e7447aa0c.jpg,//www.daraz.com.np/products/dell-vostro-3400-i3-11th-gen-8gb-ram-512gb-ssd-storage-intel-iris-xe-graphics-14-hd-display-laptop-i124564924-s1033823669.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"dell vostro 3400 i3 11th gen / 8gb ram / 256gb ssd / 14"" display",dell,49400,daraz,https://static-01.daraz.com.np/p/b913dd1cbd0de9a8995d894e42edd087.jpg,//www.daraz.com.np/products/dell-vostro-3400-i3-11th-gen-8gb-ram-256gb-ssd-14-display-i118372728-s1032434216.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"dell inspiron 3511 / core i5 11th gen / 8gb ram / 512gb nvme ssd / 15.6"" fhd / 2gb mx 350 nvidia / win 10 genuine laptop",dell,82990,daraz,https://static-01.daraz.com.np/p/77dc4d5f2d0c1471ce98a1cb9bee3217.jpg,//www.daraz.com.np/products/dell-inspiron-3511-core-i5-11th-gen-8gb-ram-512gb-nvme-ssd-156-fhd-2gb-mx-350-nvidia-win-10-genuine-laptop-i113230470-s1030785457.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"dell vostro 3510 / i5-1135g7 11th gen / 8gb ram / 512gb ssd / intel uhd graphic 15.6"" fhd",dell,75000,daraz,https://static-01.daraz.com.np/p/37e8cd5a855fede92064f7478372ce93.jpg,//www.daraz.com.np/products/dell-vostro-3510-i5-1135g7-11th-gen-8gb-ram-512gb-ssd-intel-uhd-graphic-156-fhd-i119078861-s1032593979.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"dell vostro 3400 / i5 11th gen / 8gb/ 256 ssd / 14"" fhd",dell,66490,daraz,https://static-01.daraz.com.np/p/82f4b4149d6d37e5d3e6084b6672915c.jpg,//www.daraz.com.np/products/dell-vostro-3400-i5-11th-gen-8gb-256-ssd-14-fhd-i105543383-s1027325596.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
"dell inspiron 15 5515 / amd ryzen 7-5700u / 8gb / 512gb ssd / radeon graphics / 15.6"" fhd",dell,122900,daraz,https://static-01.daraz.com.np/p/03b61a012e113b72e695fe5ebed2caf2.jpg,//www.daraz.com.np/products/dell-inspiron-15-5515-amd-ryzen-7-5700u-8gb-512gb-ssd-radeon-graphics-156-fhd-i111489851-s1030204148.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
inspiron 15 5510 - i5-11320h | 8gb ram | 512gb ssd | nvidia® geforce® mx450 2gb gddr5,inspiron,115700,daraz,https://static-01.daraz.com.np/p/9d874f3c1604c68a1815238666afc80b.jpg,//www.daraz.com.np/products/inspiron-15-5510-i5-11320h-8gb-ram-512gb-ssd-nvidia-geforce-mx450-2gb-gddr5-i125004656-s1033944510.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
dell inspiron 7405 2-in-1 ryzen 5 4500u / 8gb ram / 256gb ssd / 14'' fhd 360-degree touch screen display,dell,89000,daraz,https://static-01.daraz.com.np/p/3732a51347622ad8d70c5112ad6e7cc9.jpg,//www.daraz.com.np/products/dell-inspiron-7405-2-in-1-ryzen-5-4500u-8gb-ram-256gb-ssd-14-fhd-360-degree-touch-screen-display-i122034588-s1033175593.html?search=1,https://superdesk-pro-c.s3.amazonaws.com/sd-nepalitimes/20221109141144/636baf8d9c7e80680e078059png.png
